asset_id,name,name_en,name_ms,category,subcategory,osm_category,osm_type,osm_id,lat,lon,state,state_code,district,district_code,cuisine,brand,stars,rooms,beds,operator,website,phone,opening_hours,wheelchair
OSM_node_10266104591,Taman Tasik Metropolitan Kepong,,Taman Tasik Metropolitan Kepong,Public Transport,Bus Stop,highway=bus_stop,node,10266104591,3.228801,101.649923,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,DBKL,,,,no
OSM_node_7748204675,Taman Tasik Permaisuri,,,Public Transport,Bus Stop,highway=bus_stop,node,7748204675,3.096718,101.718298,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_11782937586,Taman Taynton View (Barat),,,Public Transport,Bus Stop,highway=bus_stop,node,11782937586,3.087318,101.736806,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_11782937581,Taman Taynton View (Timur),,,Public Transport,Bus Stop,highway=bus_stop,node,11782937581,3.087789,101.739176,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_12943320710,Taman United,,,Public Transport,Bus Stop,highway=bus_stop,node,12943320710,3.081392,101.67721,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9462381171,Taman Usahawan Kepong,,Taman Usahawan Kepong,Public Transport,Bus Stop,highway=bus_stop,node,9462381171,3.217453,101.642605,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,no
OSM_node_9836451810,Taman Usahawan Kepong,,Taman Usahawan Kepong,Public Transport,Bus Stop,highway=bus_stop,node,9836451810,3.217877,101.643001,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,no
OSM_node_10266104577,Taman Usahawan Kepong,,Taman Usahawan Kepong,Public Transport,Bus Stop,highway=bus_stop,node,10266104577,3.218542,101.646002,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,DBKL,,,,
OSM_node_7340042737,Taman Wahyu (Barat),Wahyu Garden (West),Taman Wahyu (Barat),Public Transport,Bus Stop,highway=bus_stop,node,7340042737,3.214752,101.67174,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid KL;MARA Liner,,,,yes
OSM_node_7340042742,Taman Wahyu (Barat),Wahyu Garden (West),Taman Wahyu (Barat),Public Transport,Bus Stop,highway=bus_stop,node,7340042742,3.214801,101.672068,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid KL;MARA Liner,,,,yes
OSM_node_13888492127,Taman Wangsa Jaya,,,Public Transport,Bus Stop,highway=bus_stop,node,13888492127,3.197729,101.755515,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9855601253,Taman Warisan FRIM,,Taman Warisan FRIM,Public Transport,Bus Stop,highway=bus_stop,node,9855601253,3.226479,101.638957,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Prasarana Malaysia,,,,
OSM_node_7319432132,Taman Yarl (Timur),,,Public Transport,Bus Stop,highway=bus_stop,node,7319432132,3.075368,101.670741,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_11627533823,Taman Yarl (Utara),,,Public Transport,Bus Stop,highway=bus_stop,node,11627533823,3.081868,101.668554,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,DBKL,,,,
OSM_node_11627533824,Taman Yarl (Utara),,,Public Transport,Bus Stop,highway=bus_stop,node,11627533824,3.082354,101.668305,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_12208657046,Tasik Heights Apartment (Opposite),,,Public Transport,Bus Stop,highway=bus_stop,node,12208657046,3.074924,101.717931,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_7319287109,Tasik Sri Rampai,Sri Rampai Lake,Tasik Sri Rampai,Public Transport,Bus Stop,highway=bus_stop,node,7319287109,3.195654,101.72877,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,no
OSM_node_7549397988,Teknologi Pendidkan (Barat),,,Public Transport,Bus Stop,highway=bus_stop,node,7549397988,3.14608,101.647983,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_12735983312,Teknologi Pendidkan (Timur),,,Public Transport,Bus Stop,highway=bus_stop,node,12735983312,3.146273,101.647973,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_9462498724,Temple Mariamman (Opp),,Temple Mariamman (Opp),Public Transport,Bus Stop,highway=bus_stop,node,9462498724,3.198024,101.659631,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus;DBKL,,,,no
OSM_node_4778414527,Terminal Bersepadu Selatan (TBS),,Terminal Bersepadu Selatan (TBS),Public Transport,Bus Stop,highway=bus_stop,node,4778414527,3.077364,101.711521,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_5306872615,Terminal Desa Petaling,,Terminal Desa Petaling,Public Transport,Bus Stop,highway=bus_stop,node,5306872615,3.085021,101.711751,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9462536830,Terminal Sri Segambut,Sri Segambut Terminal,Terminal Sri Segambut,Public Transport,Bus Stop,highway=bus_stop,node,9462536830,3.194354,101.656611,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,yes
OSM_node_12881470752,Tesco Extra Cheras,,,Public Transport,Bus Stop,highway=bus_stop,node,12881470752,3.098452,101.734935,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_6148924811,Tham Wah Wan,,,Public Transport,Bus Stop,highway=bus_stop,node,6148924811,3.103487,101.677979,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_10266104581,The Beat @ Kiara Bay,The Beat @ Kiara Bay,,Public Transport,Bus Stop,highway=bus_stop,node,10266104581,3.225714,101.651339,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,DBKL,,,,no
OSM_node_3742133387,The Binjai,The Binjai,,Public Transport,Bus Stop,highway=bus_stop,node,3742133387,3.154226,101.717324,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_9855670600,The Breezeway,The Breezeway,,Public Transport,Bus Stop,highway=bus_stop,node,9855670600,3.184685,101.632608,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_11381902251,The Forum Condominium,,,Public Transport,Bus Stop,highway=bus_stop,node,11381902251,3.144402,101.721481,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_10265771380,The Henge Kepong,The Henge Kepong,,Public Transport,Bus Stop,highway=bus_stop,node,10265771380,3.219953,101.641663,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,DBKL,,,,
OSM_node_12636565000,The Holmes 2,,,Public Transport,Bus Stop,highway=bus_stop,node,12636565000,3.088847,101.720392,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,DBKL,,,,
OSM_node_7128259933,The Leafz,,,Public Transport,Bus Stop,highway=bus_stop,node,7128259933,3.085491,101.6952,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_12943320703,The Riyang Happy Garden,,,Public Transport,Bus Stop,highway=bus_stop,node,12943320703,3.083127,101.68844,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_13146330463,The Saffron Sentul,The Saffron Sentul,,Public Transport,Bus Stop,highway=bus_stop,node,13146330463,3.181315,101.690085,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_12122520957,The Vertical,The Vertical,,Public Transport,Bus Stop,highway=bus_stop,node,12122520957,3.110166,101.665894,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_4282573789,The Weld,The Weld,,Public Transport,Bus Stop,highway=bus_stop,node,4282573789,3.150829,101.707019,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_9836355888,The Westside Condo,The Westside Condo,,Public Transport,Bus Stop,highway=bus_stop,node,9836355888,3.184173,101.624637,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,no
OSM_node_5751056721,Tijani 2 Bukit Tunku,,Tijani 2 Bukit Tunku,Public Transport,Bus Stop,highway=bus_stop,node,5751056721,3.171572,101.681878,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,no
OSM_node_7694046902,Times Square,Times Square,,Public Transport,Bus Stop,highway=bus_stop,node,7694046902,3.140082,101.709813,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_5629931323,Titiwangsa (Barat),Titiwangsa (West),Titiwangsa (Barat),Public Transport,Bus Stop,highway=bus_stop,node,5629931323,3.181022,101.701163,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,yes
OSM_node_5761333921,Titiwangsa (Barat),Titiwangsa (West),Titiwangsa (Barat),Public Transport,Bus Stop,highway=bus_stop,node,5761333921,3.180083,101.701127,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,yes
OSM_node_13096526245,"Tmn Beringin, Jinjang Utara (Selatan)",,,Public Transport,Bus Stop,highway=bus_stop,node,13096526245,3.219333,101.664358,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_13096526243,"Tmn Beringin, Jinjang Utara (Timur)",,,Public Transport,Bus Stop,highway=bus_stop,node,13096526243,3.220217,101.665542,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_11906470074,Toyota Servis,,,Public Transport,Bus Stop,highway=bus_stop,node,11906470074,3.122653,101.738151,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9538857684,Trinity Pentamont,Trinity Pentamont,Trinity Pentamont,Public Transport,Bus Stop,highway=bus_stop,node,9538857684,3.171098,101.649527,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,yes
OSM_node_12612611003,Tugu Negara,,Tugu Negara,Public Transport,Bus Stop,highway=bus_stop,node,12612611003,3.149666,101.686241,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_13284601501,Tugu Pahlawan,,,Public Transport,Bus Stop,highway=bus_stop,node,13284601501,3.1487,101.685544,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_11782937588,UCSI University,,,Public Transport,Bus Stop,highway=bus_stop,node,11782937588,3.085293,101.736839,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_12064277112,UCSI University,,,Public Transport,Bus Stop,highway=bus_stop,node,12064277112,3.077385,101.73347,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,DBKL,,,,
OSM_node_10112911516,UM Central,UM Central,UM Sentral,Public Transport,Bus Stop,highway=bus_stop,node,10112911516,3.121085,101.653628,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Universiti Malaya,,,,
OSM_node_6282711094,UOA Damansara,,,Public Transport,Bus Stop,highway=bus_stop,node,6282711094,3.151449,101.666844,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_11888447210,UOA Terminal,UOA Terminal,UOA Terminal,Public Transport,Bus Stop,highway=bus_stop,node,11888447210,3.127751,101.678773,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_5733555945,UOB Bank / Intercontinential Hotel,,,Public Transport,Bus Stop,highway=bus_stop,node,5733555945,3.160247,101.717445,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus;DBKL,,,,
OSM_node_13001127611,UTAR (Timur),,,Public Transport,Bus Stop,highway=bus_stop,node,13001127611,3.214195,101.73164,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_13918647802,UTM (Selatan) / Pusat Latihan Telekom,,,Public Transport,Bus Stop,highway=bus_stop,node,13918647802,3.173001,101.718532,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus;DBKL,,,,
OSM_node_10811069860,Ungku Aziz RC (KK11),,Ungku Aziz RC (KK11),Public Transport,Bus Stop,highway=bus_stop,node,10811069860,3.129076,101.660247,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Universiti Malaya,,,,
OSM_node_10606168216,UniKL,,,Public Transport,Bus Stop,highway=bus_stop,node,10606168216,3.167406,101.720484,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,DBKL,,,,
OSM_node_7319432130,Union Heights Condominium,,,Public Transport,Bus Stop,highway=bus_stop,node,7319432130,3.072116,101.668553,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7319432131,Union Heights Condominium (Opp),,,Public Transport,Bus Stop,highway=bus_stop,node,7319432131,3.072287,101.668453,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_12881435417,Unit Berkuda DBKL (Utara),,,Public Transport,Bus Stop,highway=bus_stop,node,12881435417,3.094618,101.717275,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_1545766719,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,1545766719,3.139639,101.658344,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_1553405416,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,1553405416,3.138109,101.658127,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_2142261042,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,2142261042,3.125418,101.728755,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_2392386282,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,2392386282,3.144812,101.735538,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_2640393028,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,2640393028,3.12861,101.679082,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,First Coach,,,,
OSM_node_2686069321,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,2686069321,3.142067,101.627431,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_2686069322,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,2686069322,3.142211,101.627611,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_2824319753,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,2824319753,3.144008,101.695656,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_3706024207,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,3706024207,3.153275,101.624429,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,no
OSM_node_3706035617,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,3706035617,3.145209,101.628965,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,limited
OSM_node_3706035618,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,3706035618,3.146311,101.624323,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_3706035621,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,3706035621,3.145059,101.622357,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_4114569571,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,4114569571,3.142907,101.699525,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_4201454790,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,4201454790,3.158183,101.737488,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_4220795295,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,4220795295,3.160852,101.739251,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_4666479396,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,4666479396,3.095657,101.669073,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_4740281279,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,4740281279,3.178245,101.644669,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_4857134603,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,4857134603,3.087604,101.666789,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_4857134604,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,4857134604,3.087261,101.666093,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_5469085648,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,5469085648,3.090497,101.740274,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_6069857423,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,6069857423,3.196335,101.707594,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_6176555578,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,6176555578,3.160575,101.717059,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_6381279413,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,6381279413,3.061953,101.66993,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7190034151,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7190034151,3.206176,101.709679,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_7190034152,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7190034152,3.206566,101.707844,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_7319221204,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7319221204,3.220882,101.701028,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,no
OSM_node_7319221208,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7319221208,3.222571,101.701152,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,no
OSM_node_7319287124,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7319287124,3.196646,101.713788,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,yes
OSM_node_7319432128,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7319432128,3.069134,101.668313,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7319432129,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7319432129,3.069291,101.667753,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7319432149,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7319432149,3.058757,101.685199,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7321007568,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7321007568,3.068093,101.7006,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7321007570,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7321007570,3.069556,101.699086,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7321007574,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7321007574,3.069688,101.695348,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7321533087,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7321533087,3.207059,101.744451,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,no
OSM_node_7321533089,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7321533089,3.204226,101.745437,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7321533090,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7321533090,3.201452,101.752915,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7321533113,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7321533113,3.061416,101.739023,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7369242333,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7369242333,3.115593,101.668412,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7561533637,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7561533637,3.197953,101.726202,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7625135296,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7625135296,3.142905,101.727873,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7724417963,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7724417963,3.143048,101.73633,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7724417965,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7724417965,3.143427,101.737696,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7724417966,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7724417966,3.144884,101.738941,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7741089367,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7741089367,3.108218,101.750152,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7783961113,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7783961113,3.109337,101.752299,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_7997166209,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,7997166209,3.11155,101.729719,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_8811791916,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,8811791916,3.061132,101.716311,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_8811791919,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,8811791919,3.067551,101.713877,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9024864115,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9024864115,3.186961,101.655658,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9197037831,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9197037831,3.132165,101.65933,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,
OSM_node_9502075695,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9502075695,3.216451,101.724937,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9504210031,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9504210031,3.137083,101.692493,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9571021041,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9571021041,3.207868,101.733738,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Rapid Bus,,,,yes
OSM_node_9571021043,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9571021043,3.206695,101.734923,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,Prasarana Malaysia,,,,yes
OSM_node_9646222648,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9646222648,3.062902,101.70796,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9680764348,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9680764348,3.129987,101.722244,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9748325711,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9748325711,3.179332,101.655087,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9913027338,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9913027338,3.181598,101.688677,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9915352627,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9915352627,3.205459,101.666388,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9948958668,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9948958668,3.183199,101.751533,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9948964719,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9948964719,3.182858,101.754724,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9954469524,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9954469524,3.162066,101.702707,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
OSM_node_9959071595,Unnamed Bus Stop,,,Public Transport,Bus Stop,highway=bus_stop,node,9959071595,3.180043,101.748183,W.P. Kuala Lumpur,14,W.P. Kuala Lumpur,14,,,,,,,,,,
